[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.956
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.893
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.902
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.164
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.976
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.116
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.978
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.983
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.987
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.896
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.116
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.976
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.981
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.93
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.97
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.74
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.116
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.887
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.912
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.093
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.973
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.981
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.98
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.093
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.976
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.093
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.113
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.969
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.116
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.977
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.827
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.947
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.093
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.972
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.099
[0, 1],[0, 1],[0, 1],[0, 1],(0, 1.0, 10),'(0, 1.0, 10)','(0, 1.0, 10)','(0, 1.0, 10)','[64, 128, 256]','[16, 32, 64]','(0.1, 10, 10)','[<class 'keras.optimizers.Adam'>]','[8, 16, 32]','[100]',0.099
